Company,CIK,Date,Word Count,Sentiment Score,Sentiment Category,Positive Words,Negative Words,Key Sentiment Words,Boilerplate Percentage,Sentence Count,Max Sentence Length,Flesch Reading Ease,Flesch-Kincaid Grade Level,Gunning-Fog Index,Year,Company Presence by Year,Total Reports by Company
HERSHEY CO,47111,2013-02-22,15397,-0.002071466,Neutral,"{'great': 3, 'enable': 2, 'ideal': 1, 'innovation': 2, 'alliance': 1, 'enhancement': 1, 'gain': 38, 'achieve': 2, 'improve': 1, 'profitability': 4, 'despite': 1, 'efficiency': 1, 'effective': 20, 'satisfied': 1, 'satisfies': 1, 'opportunity': 1, 'efficient': 1, 'advantage': 2, 'progress': 1, 'resolve': 2, 'stable': 1, 'good': 9, 'favorable': 2, 'enhance': 1, 'succeed': 1, 'strong': 7, 'improvement': 8, 'benefit': 90}","{'involuntary': 2, 'defer': 17, 'curtailment': 2, 'terminate': 3, 'divestiture': 1, 'unable': 1, 'challenge': 2, 'demolition': 1, 'cease': 3, 'unsaleable': 6, 'deviate': 2, 'concern': 1, 'negative': 1, 'difficult': 4, 'difficulty': 3, 'volatile': 1, 'adverse': 4, 'loss': 43, 'limitation': 1, 'default': 3, 'volatility': 2, 'drought': 1, 'disclose': 1, 'impaired': 1, 'delayed': 1, 'delay': 1, 'closure': 5, 'critical': 3, 'ineffectiveness': 2, 'decline': 3, 'termination': 3, 'unnecessary': 1, 'imbalance': 1, 'impairment': 65, 'closing': 5, 'discontinue': 1, 'negatively': 1, 'unrest': 1, 'demolish': 1, 'unfavorable': 2, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'inability': 2}","[('benefit', 90), ('impairment', 65), ('loss', 43), ('gain', 38), ('effective', 20), ('defer', 17), ('good', 9), ('improvement', 8), ('strong', 7), ('unsaleable', 6), ('closing', 5), ('closure', 5), ('profitability', 4), ('adverse', 4), ('difficult', 4), ('great', 3), ('decline', 3), ('difficulty', 3), ('termination', 3), ('default', 3)]",0.0,592,529,36.59,12.6,8.51,2013,94/100,19/20
HERSHEY CO,47111,2014-02-21,14889,-0.007461096,Neutral,"{'great': 3, 'enable': 1, 'ideal': 1, 'innovation': 4, 'alliance': 1, 'enhancement': 1, 'gain': 27, 'achieve': 2, 'improve': 5, 'profitability': 3, 'despite': 2, 'efficiency': 1, 'effective': 16, 'satisfied': 1, 'satisfies': 1, 'opportunity': 1, 'efficient': 1, 'advantage': 1, 'progress': 1, 'resolve': 3, 'stable': 1, 'good': 9, 'favorable': 4, 'strong': 6, 'improvement': 9, 'benefit': 75}","{'involuntary': 1, 'defer': 19, 'curtailment': 2, 'terminate': 3, 'unable': 1, 'challenge': 1, 'undue': 1, 'demolition': 1, 'cease': 1, 'unsaleable': 6, 'deviate': 2, 'unavailability': 1, 'concern': 1, 'negative': 1, 'difficult': 4, 'difficulty': 1, 'volatile': 1, 'adverse': 5, 'loss': 40, 'limitation': 1, 'default': 3, 'volatility': 2, 'drought': 1, 'impaired': 1, 'delay': 1, 'closure': 5, 'critical': 4, 'ineffectiveness': 2, 'writeoff': 1, 'decline': 1, 'termination': 3, 'disruption': 1, 'unnecessary': 1, 'imbalance': 1, 'impairment': 46, 'closing': 7, 'discontinue': 1, 'deficit': 1, 'unrest': 1, 'demolish': 1, 'unfavorable': 4, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'inability': 2, 'shortfall': 1}","[('benefit', 75), ('impairment', 46), ('loss', 40), ('gain', 27), ('defer', 19), ('effective', 16), ('improvement', 9), ('good', 9), ('closing', 7), ('strong', 6), ('unsaleable', 6), ('improve', 5), ('adverse', 5), ('closure', 5), ('favorable', 4), ('unfavorable', 4), ('difficult', 4), ('innovation', 4), ('critical', 4), ('profitability', 3)]",0.0,578,522,44.64,11.5,8.74,2014,97/100,19/20
HERSHEY CO,47111,2015-02-20,10557,-0.020958084,Neutral,"{'great': 8, 'enable': 2, 'beneficial': 1, 'innovation': 1, 'excitement': 1, 'positive': 3, 'enhancement': 1, 'gain': 17, 'improve': 7, 'profitability': 3, 'despite': 2, 'best': 1, 'effective': 8, 'opportunity': 3, 'advantage': 1, 'satisfy': 2, 'progress': 2, 'resolve': 1, 'stable': 1, 'good': 2, 'satisfactory': 1, 'favorable': 10, 'benefiting': 1, 'strong': 2, 'improvement': 5, 'benefit': 58}","{'defer': 6, 'unfavorably': 3, 'curtailment': 2, 'divestiture': 4, 'unable': 1, 'challenge': 3, 'demolition': 1, 'cease': 1, 'deviate': 1, 'difficult': 2, 'difficulty': 1, 'volatile': 1, 'rationalize': 1, 'writedown': 2, 'loss': 29, 'purport': 1, 'default': 2, 'delay': 1, 'restructuring': 2, 'closure': 4, 'critical': 4, 'ineffectiveness': 1, 'writeoff': 1, 'decline': 5, 'termination': 2, 'late': 1, 'adversely': 2, 'unnecessary': 1, 'impairment': 42, 'irregular': 2, 'obsolescence': 1, 'demolish': 1, 'unfavorable': 22, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'inability': 1, 'slowly': 1}","[('benefit', 58), ('impairment', 42), ('loss', 29), ('unfavorable', 22), ('gain', 17), ('favorable', 10), ('great', 8), ('effective', 8), ('improve', 7), ('defer', 6), ('decline', 5), ('improvement', 5), ('divestiture', 4), ('closure', 4), ('critical', 4), ('profitability', 3), ('opportunity', 3), ('positive', 3), ('unfavorably', 3), ('challenge', 3)]",0.0,397,227,36.59,12.6,9.15,2015,94/100,19/20
HERSHEY CO,47111,2016-02-26,13232,-0.087124879,Slightly Negative,"{'great': 5, 'enable': 3, 'favorably': 2, 'innovation': 3, 'excitement': 1, 'positive': 1, 'enhancement': 1, 'gain': 29, 'achieve': 2, 'improve': 5, 'profitability': 3, 'despite': 2, 'best': 1, 'effective': 10, 'transparency': 1, 'opportunity': 1, 'efficient': 2, 'advantage': 2, 'satisfy': 3, 'progress': 2, 'resolve': 1, 'stable': 1, 'satisfactory': 1, 'favorable': 12, 'enhance': 4, 'strong': 3, 'improvement': 2, 'benefit': 67, 'enables': 1}","{'defer': 6, 'unfavorably': 2, 'curtailment': 3, 'divestiture': 9, 'unable': 1, 'challenge': 7, 'demolition': 2, 'deviate': 1, 'slowdown': 1, 'difficult': 2, 'volatile': 1, 'rationalize': 2, 'writedown': 9, 'loss': 48, 'purport': 1, 'default': 2, 'volatility': 2, 'slow': 2, 'delay': 1, 'restructuring': 5, 'closure': 2, 'critical': 5, 'ineffectiveness': 1, 'writeoff': 3, 'decline': 25, 'termination': 2, 'adversely': 5, 'unnecessary': 1, 'impairment': 57, 'poor': 1, 'discontinuance': 1, 'obsolescence': 1, 'reassessment': 1, 'demolish': 1, 'unfavorable': 26, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'inability': 1}","[('benefit', 67), ('impairment', 57), ('loss', 48), ('gain', 29), ('unfavorable', 26), ('decline', 25), ('favorable', 12), ('effective', 10), ('writedown', 9), ('divestiture', 9), ('challenge', 7), ('defer', 6), ('improve', 5), ('great', 5), ('restructuring', 5), ('adversely', 5), ('critical', 5), ('enhance', 4), ('profitability', 3), ('enable', 3)]",0.0,473,512,36.28,12.7,8.97,2016,87/100,19/20
HERSHEY CO,47111,2017-02-21,12736,-0.094869554,Slightly Negative,"{'great': 4, 'enable': 3, 'favorably': 2, 'innovation': 3, 'enhancement': 1, 'gain': 27, 'improve': 6, 'profitability': 3, 'efficiency': 2, 'best': 1, 'effective': 11, 'transparency': 1, 'opportunity': 1, 'efficient': 1, 'strengthen': 1, 'advantage': 1, 'satisfy': 2, 'progress': 1, 'resolve': 1, 'stable': 1, 'good': 3, 'satisfactory': 1, 'favorable': 15, 'enhance': 2, 'strong': 3, 'improvement': 2, 'benefit': 51}","{'defer': 4, 'curtailment': 1, 'divestiture': 8, 'unable': 1, 'challenge': 4, 'demolition': 1, 'deviate': 1, 'difficult': 2, 'rationalize': 1, 'writedown': 11, 'loss': 49, 'purport': 1, 'default': 2, 'volatility': 2, 'slow': 3, 'delay': 1, 'restructuring': 3, 'critical': 5, 'writeoff': 2, 'decline': 26, 'termination': 1, 'adversely': 2, 'unnecessary': 1, 'impairment': 59, 'force': 1, 'discontinue': 2, 'discontinuance': 3, 'obsolescence': 1, 'reassessment': 2, 'demolish': 1, 'unfavorable': 21, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'inability': 1}","[('impairment', 59), ('benefit', 51), ('loss', 49), ('gain', 27), ('decline', 26), ('unfavorable', 21), ('favorable', 15), ('writedown', 11), ('effective', 11), ('divestiture', 8), ('improve', 6), ('critical', 5), ('great', 4), ('challenge', 4), ('defer', 4), ('profitability', 3), ('restructuring', 3), ('enable', 3), ('strong', 3), ('discontinuance', 3)]",0.0,477,345,37.0,12.4,8.69,2017,84/100,19/20
HERSHEY CO,47111,2018-02-27,13270,-0.022776313,Neutral,"{'great': 7, 'enable': 5, 'innovation': 9, 'efficiently': 2, 'enhancement': 1, 'success': 1, 'gain': 33, 'achieve': 1, 'improve': 7, 'profitability': 3, 'efficiency': 4, 'best': 1, 'effective': 12, 'profitable': 1, 'transparency': 1, 'opportunity': 4, 'efficient': 1, 'strengthen': 2, 'advantage': 2, 'satisfy': 3, 'progress': 1, 'resolve': 1, 'stable': 1, 'good': 1, 'satisfactory': 1, 'favorable': 18, 'enhance': 2, 'strong': 3, 'improvement': 4, 'benefit': 52, 'enables': 1}","{'defer': 7, 'curtailment': 1, 'divestiture': 6, 'unable': 1, 'challenge': 1, 'deviate': 1, 'difficult': 2, 'rationalize': 1, 'writedown': 13, 'loss': 49, 'purport': 1, 'default': 2, 'volatility': 1, 'slow': 1, 'delay': 1, 'restructuring': 3, 'closure': 1, 'critical': 5, 'writedowns': 1, 'writeoff': 1, 'decline': 8, 'termination': 2, 'adversely': 2, 'unnecessary': 1, 'impairment': 65, 'force': 1, 'discontinue': 3, 'discontinuance': 1, 'obsolescence': 1, 'reassessment': 3, 'demolish': 1, 'unfavorable': 13, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'inability': 1}","[('impairment', 65), ('benefit', 52), ('loss', 49), ('gain', 33), ('favorable', 18), ('writedown', 13), ('unfavorable', 13), ('effective', 12), ('innovation', 9), ('decline', 8), ('improve', 7), ('great', 7), ('defer', 7), ('divestiture', 6), ('enable', 5), ('critical', 5), ('opportunity', 4), ('improvement', 4), ('efficiency', 4), ('profitability', 3)]",0.0,496,458,36.59,12.6,8.88,2018,81/100,19/20
HERSHEY CO,47111,2019-02-22,13453,0.037709168,Neutral,"{'great': 4, 'enable': 5, 'innovation': 10, 'efficiently': 2, 'gain': 41, 'improve': 6, 'profitability': 3, 'efficiency': 4, 'best': 1, 'effective': 13, 'profitable': 2, 'collaborate': 1, 'transparency': 1, 'opportunity': 5, 'efficient': 1, 'strengthen': 2, 'advantage': 2, 'satisfy': 3, 'progress': 1, 'resolve': 1, 'good': 1, 'satisfactory': 1, 'favorable': 18, 'enhance': 2, 'benefiting': 1, 'popular': 1, 'strong': 3, 'improvement': 5, 'benefit': 60, 'enables': 1}","{'defer': 8, 'curtailment': 2, 'divestiture': 2, 'unable': 1, 'deviate': 1, 'difficult': 2, 'writedown': 6, 'loss': 42, 'purport': 1, 'default': 2, 'divest': 1, 'volatility': 1, 'delay': 1, 'restructuring': 1, 'critical': 5, 'writedowns': 2, 'decline': 5, 'termination': 3, 'adversely': 1, 'unnecessary': 1, 'impairment': 55, 'force': 1, 'discontinue': 4, 'obsolescence': 1, 'demolish': 1, 'unfavorable': 15, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'inability': 1}","[('benefit', 60), ('impairment', 55), ('loss', 42), ('gain', 41), ('favorable', 18), ('unfavorable', 15), ('effective', 13), ('innovation', 10), ('defer', 8), ('improve', 6), ('writedown', 6), ('opportunity', 5), ('enable', 5), ('decline', 5), ('improvement', 5), ('critical', 5), ('great', 4), ('discontinue', 4), ('efficiency', 4), ('profitability', 3)]",0.0,502,458,36.39,12.6,8.93,2019,78/100,19/20
HERSHEY CO,47111,2020-02-20,10826,0.02052485,Neutral,"{'great': 3, 'enable': 4, 'leadership': 1, 'innovation': 6, 'efficiently': 2, 'gain': 17, 'improve': 3, 'profitability': 2, 'efficiency': 2, 'best': 1, 'effective': 10, 'profitable': 3, 'collaborate': 1, 'opportunity': 4, 'advantage': 2, 'satisfy': 2, 'resolve': 1, 'good': 1, 'satisfactory': 1, 'favorable': 17, 'enhance': 1, 'popular': 1, 'strong': 2, 'improvement': 5, 'benefit': 46, 'enables': 1}","{'defer': 5, 'imperative': 1, 'divestiture': 9, 'unable': 1, 'deviate': 1, 'difficult': 2, 'unanticipated': 1, 'writedown': 3, 'loss': 22, 'purport': 1, 'default': 2, 'divest': 1, 'delay': 1, 'critical': 5, 'writedowns': 1, 'decline': 4, 'termination': 2, 'adversely': 1, 'unnecessary': 1, 'impairment': 39, 'obsolescence': 1, 'demolish': 1, 'unfavorable': 16, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'inability': 1}","[('benefit', 46), ('impairment', 39), ('loss', 22), ('favorable', 17), ('gain', 17), ('unfavorable', 16), ('effective', 10), ('divestiture', 9), ('innovation', 6), ('improvement', 5), ('defer', 5), ('critical', 5), ('opportunity', 4), ('enable', 4), ('decline', 4), ('improve', 3), ('writedown', 3), ('great', 3), ('profitable', 3), ('profitability', 2)]",0.0,436,261,36.49,12.6,9.25,2020,76/100,19/20
HERSHEY CO,47111,2021-02-17,11614,0.015017065,Neutral,"{'great': 4, 'enable': 2, 'leadership': 2, 'innovation': 5, 'efficiently': 2, 'positive': 1, 'success': 2, 'gain': 16, 'achieve': 1, 'improve': 5, 'profitability': 2, 'efficiency': 4, 'best': 1, 'effective': 10, 'profitable': 4, 'opportunity': 3, 'strengthen': 1, 'advantage': 1, 'satisfy': 4, 'progress': 2, 'resolve': 1, 'satisfactory': 1, 'favorable': 18, 'enhance': 2, 'popular': 1, 'innovative': 1, 'strong': 3, 'improvement': 2, 'benefit': 46, 'successfully': 1, 'enables': 1}","{'underperformance': 1, 'unemployment': 1, 'defer': 5, 'imperative': 1, 'divestiture': 13, 'unable': 1, 'challenge': 1, 'deviate': 1, 'difficult': 2, 'unanticipated': 1, 'writedown': 3, 'severity': 1, 'loss': 19, 'purport': 1, 'default': 2, 'crisis': 1, 'divest': 2, 'volatility': 2, 'uncollectible': 1, 'delay': 2, 'critical': 7, 'writedowns': 1, 'absenteeism': 1, 'decline': 7, 'termination': 2, 'late': 2, 'disruption': 3, 'adversely': 1, 'unnecessary': 1, 'impairment': 31, 'obsolescence': 1, 'demolish': 1, 'unfavorable': 15, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'inability': 1}","[('benefit', 46), ('impairment', 31), ('loss', 19), ('favorable', 18), ('gain', 16), ('unfavorable', 15), ('divestiture', 13), ('effective', 10), ('decline', 7), ('critical', 7), ('improve', 5), ('innovation', 5), ('defer', 5), ('great', 4), ('profitable', 4), ('satisfy', 4), ('efficiency', 4), ('writedown', 3), ('opportunity', 3), ('strong', 3)]",0.0,466,246,36.28,12.7,9.4,2021,78/100,19/20
HERSHEY CO,47111,2022-02-18,11132,0.045045045,Neutral,"{'great': 4, 'enable': 2, 'leadership': 2, 'innovation': 6, 'efficiently': 2, 'success': 2, 'gain': 14, 'achieve': 3, 'improve': 4, 'profitability': 2, 'efficiency': 4, 'best': 1, 'effective': 11, 'profitable': 4, 'opportunity': 3, 'strengthen': 1, 'advantage': 1, 'satisfy': 4, 'progress': 3, 'resolve': 1, 'good': 1, 'satisfactory': 1, 'favorable': 25, 'strong': 7, 'improvement': 1, 'benefit': 49}","{'underperformance': 1, 'defer': 5, 'imperative': 1, 'divestiture': 11, 'unable': 1, 'challenge': 1, 'deviate': 1, 'negative': 1, 'difficult': 2, 'unanticipated': 1, 'writedown': 3, 'adverse': 1, 'severity': 1, 'loss': 18, 'purport': 1, 'default': 2, 'litigation': 1, 'volatility': 3, 'slow': 1, 'uncollectible': 1, 'delay': 2, 'critical': 6, 'writedowns': 2, 'decline': 6, 'termination': 2, 'disruption': 5, 'adversely': 1, 'unnecessary': 1, 'impairment': 30, 'obsolescence': 1, 'demolish': 1, 'unfavorable': 7, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'shortage': 1, 'inability': 1}","[('benefit', 49), ('impairment', 30), ('favorable', 25), ('loss', 18), ('gain', 14), ('divestiture', 11), ('effective', 11), ('strong', 7), ('unfavorable', 7), ('decline', 6), ('innovation', 6), ('critical', 6), ('disruption', 5), ('defer', 5), ('improve', 4), ('great', 4), ('profitable', 4), ('satisfy', 4), ('efficiency', 4), ('writedown', 3)]",0.0,434,257,36.59,12.6,9.21,2022,76/100,19/20
HERSHEY CO,47111,2023-02-17,12668,0.038158543,Neutral,"{'great': 4, 'enable': 2, 'leadership': 1, 'innovation': 6, 'efficiently': 2, 'positive': 1, 'success': 2, 'gain': 14, 'achieve': 1, 'improve': 3, 'profitability': 2, 'efficiency': 3, 'best': 1, 'effective': 11, 'profitable': 4, 'informative': 1, 'opportunity': 3, 'strengthen': 1, 'advantage': 1, 'satisfy': 4, 'progress': 2, 'resolve': 1, 'stable': 1, 'good': 3, 'satisfactory': 1, 'favorable': 27, 'strong': 10, 'improvement': 1, 'benefit': 50, 'achievement': 1}","{'defer': 6, 'imperative': 1, 'lack': 1, 'divestiture': 7, 'unable': 1, 'deviate': 1, 'negative': 1, 'difficult': 3, 'unanticipated': 1, 'writedown': 3, 'adverse': 3, 'severity': 1, 'loss': 20, 'purport': 1, 'default': 3, 'litigation': 2, 'volatility': 3, 'uncollectible': 1, 'delay': 2, 'critical': 6, 'expose': 1, 'writedowns': 2, 'decline': 4, 'termination': 2, 'disruption': 5, 'adversely': 1, 'unnecessary': 1, 'conflict': 6, 'imbalance': 1, 'impairment': 22, 'poor': 1, 'deficit': 1, 'obsolescence': 1, 'unrest': 1, 'demolish': 1, 'unfavorable': 10, 'dispose': 1, 'penalty': 1, 'inconsistent': 1, 'shortage': 1, 'inability': 2}","[('benefit', 50), ('favorable', 27), ('impairment', 22), ('loss', 20), ('gain', 14), ('effective', 11), ('strong', 10), ('unfavorable', 10), ('divestiture', 7), ('innovation', 6), ('conflict', 6), ('defer', 6), ('critical', 6), ('disruption', 5), ('great', 4), ('decline', 4), ('profitable', 4), ('satisfy', 4), ('improve', 3), ('writedown', 3)]",0.0,485,251,36.49,12.6,9.11,2023,76/100,19/20
AFLAC INC,4977,2005-10-03,12326,-0.090334237,Slightly Negative,"{'great': 2, 'enable': 1, 'favorably': 2, 'superior': 2, 'alliance': 2, 'enhancement': 1, 'gain': 25, 'achieve': 3, 'improve': 7, 'profitability': 4, 'accomplish': 2, 'despite': 1, 'best': 1, 'effective': 7, 'excellent': 1, 'enhances': 1, 'opportunity': 2, 'strengthen': 1, 'advantage': 1, 'stable': 5, 'strengthens': 3, 'favorable': 3, 'enhance': 1, 'greatly': 1, 'strong': 12, 'improvement': 3, 'benefit': 46, 'strength': 4}","{'weaken': 1, 'defer': 21, 'unpaid': 13, 'catastrophic': 1, 'lack': 1, 'weakness': 1, 'inappropriate': 1, 'unexpected': 2, 'challenge': 1, 'insolvent': 2, 'unavailability': 2, 'slowdown': 1, 'concern': 1, 'negative': 2, 'adverse': 4, 'distorts': 1, 'severity': 1, 'solvency': 4, 'loss': 53, 'distressed': 1, 'limitation': 5, 'prolong': 1, 'unpredictable': 2, 'litigation': 2, 'caution': 1, 'volatility': 1, 'impaired': 1, 'liquidate': 3, 'deviation': 2, 'accident': 1, 'critical': 6, 'expose': 4, 'downgrade': 4, 'decline': 24, 'impairment': 10, 'force': 16, 'poor': 2, 'mismatch': 1, 'inadequately': 1, 'weakens': 3, 'dispose': 1, 'cautionary': 2, 'insolvency': 2, 'ineffective': 5}","[('loss', 53), ('benefit', 46), ('gain', 25), ('decline', 24), ('defer', 21), ('force', 16), ('unpaid', 13), ('strong', 12), ('impairment', 10), ('improve', 7), ('effective', 7), ('critical', 6), ('limitation', 5), ('ineffective', 5), ('stable', 5), ('profitability', 4), ('adverse', 4), ('solvency', 4), ('expose', 4), ('strength', 4)]",0.0,524,221,35.57,12.9,9.21,2005,74/100,14/20
AFLAC INC,4977,2006-02-28,12165,-0.091778697,Slightly Negative,"{'great': 2, 'enable': 2, 'favorably': 1, 'superior': 2, 'distinction': 1, 'pleased': 1, 'enhancement': 1, 'gain': 24, 'achieve': 4, 'improve': 6, 'profitability': 4, 'accomplish': 2, 'despite': 1, 'best': 1, 'effective': 7, 'excellent': 1, 'enhances': 1, 'opportunity': 2, 'strengthen': 1, 'advantage': 3, 'stable': 5, 'strengthens': 3, 'favorable': 4, 'innovative': 1, 'strong': 7, 'improvement': 2, 'benefit': 46, 'strength': 4}","{'weaker': 6, 'weaken': 1, 'defer': 25, 'unpaid': 13, 'catastrophic': 2, 'distort': 1, 'lack': 1, 'inappropriate': 1, 'unexpected': 2, 'insolvent': 1, 'unavailability': 2, 'concern': 1, 'negative': 2, 'adverse': 4, 'severity': 1, 'solvency': 3, 'loss': 51, 'distressed': 1, 'limitation': 5, 'litigation': 2, 'caution': 1, 'volatility': 1, 'disclose': 1, 'impaired': 2, 'liquidate': 2, 'deviation': 2, 'critical': 6, 'expose': 4, 'ineffectiveness': 1, 'downgrade': 4, 'writeoff': 1, 'decline': 18, 'termination': 2, 'impairment': 9, 'force': 15, 'poor': 2, 'mismatch': 1, 'inadequately': 1, 'weakens': 3, 'dispose': 1, 'cautionary': 2, 'insolvency': 1, 'ineffective': 5}","[('loss', 51), ('benefit', 46), ('defer', 25), ('gain', 24), ('decline', 18), ('force', 15), ('unpaid', 13), ('impairment', 9), ('strong', 7), ('effective', 7), ('improve', 6), ('weaker', 6), ('critical', 6), ('limitation', 5), ('ineffective', 5), ('stable', 5), ('profitability', 4), ('favorable', 4), ('adverse', 4), ('expose', 4)]",0.0,516,230,34.86,13.2,9.54,2006,84/100,14/20
AFLAC INC,4977,2007-02-28,12666,-0.098393324,Slightly Negative,"{'great': 3, 'enable': 1, 'favorably': 1, 'superior': 1, 'distinction': 1, 'pleased': 1, 'enhancement': 1, 'gain': 22, 'achieve': 4, 'improve': 4, 'profitability': 4, 'accomplish': 2, 'despite': 1, 'best': 1, 'effective': 8, 'excellent': 1, 'enhances': 1, 'opportunity': 2, 'strengthen': 2, 'advantage': 2, 'progress': 1, 'stable': 5, 'strengthens': 3, 'favorable': 4, 'able': 2, 'benefiting': 1, 'popular': 1, 'innovative': 2, 'strong': 4, 'improvement': 4, 'benefit': 51, 'strength': 4}","{'incidence': 1, 'weaker': 4, 'weaken': 1, 'defer': 24, 'unpaid': 19, 'catastrophic': 2, 'distort': 1, 'error': 2, 'lack': 1, 'weakness': 2, 'inappropriate': 1, 'terminate': 1, 'unexpected': 1, 'challenge': 1, 'insolvent': 1, 'concern': 2, 'negative': 2, 'adverse': 4, 'severity': 4, 'solvency': 3, 'loss': 43, 'distressed': 1, 'limitation': 6, 'litigation': 2, 'caution': 1, 'volatility': 1, 'disclose': 2, 'impaired': 1, 'liquidate': 2, 'deviation': 2, 'accident': 1, 'underpaid': 1, 'critical': 6, 'expose': 4, 'ineffectiveness': 3, 'downgrade': 3, 'writeoff': 2, 'decline': 24, 'impairment': 6, 'force': 17, 'stress': 1, 'downward': 1, 'poor': 2, 'mismatch': 1, 'liquidation': 1, 'inadequately': 1, 'weakens': 3, 'dispose': 1, 'cautionary': 2, 'insolvency': 1, 'ineffective': 5}","[('benefit', 51), ('loss', 43), ('decline', 24), ('defer', 24), ('gain', 22), ('unpaid', 19), ('force', 17), ('effective', 8), ('impairment', 6), ('limitation', 6), ('critical', 6), ('ineffective', 5), ('stable', 5), ('improve', 4), ('weaker', 4), ('profitability', 4), ('favorable', 4), ('adverse', 4), ('expose', 4), ('severity', 4)]",0.0,526,219,34.15,13.5,9.75,2007,83/100,14/20
AFLAC INC,4977,2008-02-29,14046,-0.041647906,Neutral,"{'great': 5, 'enable': 3, 'favorably': 1, 'superior': 1, 'successful': 1, 'distinction': 1, 'enhancement': 1, 'success': 1, 'gain': 22, 'achieve': 2, 'improve': 5, 'profitability': 4, 'accomplish': 2, 'despite': 1, 'best': 1, 'effective': 11, 'excellent': 1, 'enhances': 1, 'opportunity': 3, 'strengthen': 5, 'advantage': 2, 'progress': 2, 'stable': 3, 'strengthens': 3, 'favorable': 5, 'able': 1, 'popular': 1, 'strong': 12, 'improvement': 6, 'benefit': 72, 'strength': 4}","{'weaken': 1, 'prevention': 1, 'defer': 20, 'unpaid': 29, 'catastrophic': 2, 'distort': 1, 'error': 2, 'lack': 1, 'weakness': 1, 'inappropriate': 1, 'unexpected': 1, 'insolvent': 1, 'concern': 1, 'negative': 2, 'adverse': 4, 'severity': 4, 'solvency': 3, 'loss': 41, 'distressed': 1, 'limitation': 5, 'litigation': 2, 'caution': 1, 'volatility': 1, 'impaired': 1, 'delayed': 1, 'slow': 2, 'liquidate': 2, 'deviation': 2, 'underpayment': 3, 'underpaid': 2, 'critical': 6, 'expose': 4, 'ineffectiveness': 2, 'underestimated': 1, 'downgrade': 3, 'decline': 22, 'impairment': 8, 'force': 17, 'stress': 1, 'poor': 2, 'mismatch': 1, 'liquidation': 1, 'inadequately': 1, 'weakens': 3, 'dispose': 1, 'cautionary': 2, 'insolvency': 1, 'ineffective': 5}","[('benefit', 72), ('loss', 41), ('unpaid', 29), ('decline', 22), ('gain', 22), ('defer', 20), ('force', 17), ('strong', 12), ('effective', 11), ('impairment', 8), ('improvement', 6), ('critical', 6), ('improve', 5), ('great', 5), ('favorable', 5), ('strengthen', 5), ('limitation', 5), ('ineffective', 5), ('profitability', 4), ('adverse', 4)]",0.0,565,214,33.95,13.6,9.76,2008,83/100,14/20
